"date","ageCensus","ethnicityCensus","geog","datacol"
2019,1,8,19,131
2019,1,8,20,80
2019,1,8,21,362
2019,1,8,22,30
2019,1,8,23,366
2019,1,8,24,199
2019,1,8,25,84
2019,1,8,26,44
2019,1,8,27,11303
2019,1,8,28,41
2019,1,8,29,523
2019,1,8,30,43
2019,1,8,31,6681
2019,1,8,32,3493
2019,1,8,33,188
2019,1,8,34,2661
2019,1,8,35,16
2019,1,8,36,197
2019,1,8,37,1161
2019,1,8,38,190
2019,1,8,39,1177
2019,1,9,1,1712
2019,1,9,2,115
2019,1,9,3,5507
2019,1,9,4,2665
2019,1,9,5,556
2019,1,9,6,4978
2019,1,9,7,40
2019,1,9,8,1391
2019,1,9,9,1573
2019,1,9,10,25
2019,1,9,11,5677
2019,1,9,12,4
2019,1,9,13,4889
2019,1,9,14,1010
2019,1,9,15,889
2019,1,9,16,89
2019,1,9,17,23386
2019,1,9,18,2437
2019,1,9,19,458
2019,1,9,20,296
2019,1,9,21,1164
2019,1,9,22,35
2019,1,9,23,842
2019,1,9,24,1156
2019,1,9,25,275
2019,1,9,26,58
2019,1,9,27,12500
2019,1,9,28,112
2019,1,9,29,3006
2019,1,9,30,65
2019,1,9,31,10058
2019,1,9,32,3282
2019,1,9,33,170
2019,1,9,34,2780
2019,1,9,35,15
2019,1,9,36,1553
2019,1,9,37,2265
2019,1,9,38,244
2019,1,9,39,15318
2019,1,10,1,20
2019,1,10,2,140
2019,1,10,3,1053
2019,1,10,4,203
2019,1,10,5,690
2019,1,10,6,4135
2019,1,10,7,17
2019,1,10,8,610
2019,1,10,9,106
2019,1,10,10,149
2019,1,10,11,354
2019,1,10,12,8
2019,1,10,13,307
2019,1,10,14,574
2019,1,10,15,941
2019,1,10,16,152
2019,1,10,17,38638
2019,1,10,18,3419
2019,1,10,19,137
2019,1,10,20,84
2019,1,10,21,358
2019,1,10,22,42
2019,1,10,23,449
2019,1,10,24,536
2019,1,10,25,116
2019,1,10,26,75
2019,1,10,27,13751
2019,1,10,28,38
2019,1,10,29,647
2019,1,10,30,43
2019,1,10,31,11310
2019,1,10,32,4421
2019,1,10,33,378
2019,1,10,34,3276
2019,1,10,35,17
2019,1,10,36,206
2019,1,10,37,1790
2019,1,10,38,375
2019,1,10,39,1421
2019,1,11,1,299
2019,1,11,2,944
2019,1,11,3,6874
2019,1,11,4,1840
2019,1,11,5,2164
2019,1,11,6,18877
2019,1,11,7,141
2019,1,11,8,4264
2019,1,11,9,1033
2019,1,11,10,187
2019,1,11,11,2190
2019,1,11,12,104
2019,1,11,13,2507
2019,1,11,14,2303
2019,1,11,15,3454
2019,1,11,16,703
2019,1,11,17,55733
2019,1,11,18,9794
2019,1,11,19,1608
2019,1,11,20,708
2019,1,11,21,2965
2019,1,11,22,448
2019,1,11,23,1943
2019,1,11,24,943
2019,1,11,25,575
2019,1,11,26,483
2019,1,11,27,29813
2019,1,11,28,304
2019,1,11,29,3663
2019,1,11,30,413
2019,1,11,31,26164
2019,1,11,32,22619
2019,1,11,33,1692
2019,1,11,34,9467
2019,1,11,35,115
2019,1,11,36,1644
2019,1,11,37,7454
2019,1,11,38,1509
2019,1,11,39,4388
2019,1,12,1,9
2019,1,12,2,5
2019,1,12,3,199
2019,1,12,4,20
2019,1,12,5,19
2019,1,12,6,571
2019,1,12,7,0
2019,1,12,8,51
2019,1,12,9,6
2019,1,12,10,0
2019,1,12,11,67
2019,1,12,12,0
2019,1,12,13,56
2019,1,12,14,20
2019,1,12,15,179
2019,1,12,16,15
2019,1,12,17,10026
2019,1,12,18,495
2019,1,12,19,11
2019,1,12,20,14
2019,1,12,21,20
2019,1,12,22,2
2019,1,12,23,15
2019,1,12,24,16
2019,1,12,25,6
2019,1,12,26,9
2019,1,12,27,4119
2019,1,12,28,4
2019,1,12,29,43
2019,1,12,30,3
2019,1,12,31,1701
2019,1,12,32,611
2019,1,12,33,12
2019,1,12,34,442
2019,1,12,35,1
2019,1,12,36,29
2019,1,12,37,132
2019,1,12,38,48
2019,1,12,39,116
2019,2,0,1,2197
2019,2,0,2,1348
2019,2,0,3,14442
2019,2,0,4,5174
2019,2,0,5,3631
2019,2,0,6,31386
2019,2,0,7,212
2019,2,0,8,6769
