"date","ageCensus","ethnicityCensus","geog","datacol"
"2018",3,0,24,3.6
"2018",3,0,25,9.78
"2018",3,0,26,5.17
"2018",3,0,27,3.34
"2018",3,0,29,1.72
"2018",3,0,30,2.86
"2018",3,0,31,1.77
"2018",3,0,32,2.96
"2018",3,0,33,1.75
"2018",3,0,34,2.67
"2018",3,0,36,3.07
"2018",3,0,37,1.11
"2018",3,0,38,3.66
"2018",3,0,39,3.02
"2018",3,1,5,16.95
"2018",3,1,6,5.12
"2018",3,1,14,24.62
"2018",3,1,17,0.64
"2018",3,1,21,7.14
"2018",3,1,24,4.37
"2018",3,1,27,1.77
"2018",3,1,29,2.72
"2018",3,1,31,4.96
"2018",3,1,32,1.37
"2018",3,1,34,5.65
"2018",3,1,37,6.6
"2018",3,1,39,10.43
"2018",3,2,6,0.61
"2018",3,2,8,7.69
"2018",3,2,17,0.05
"2018",3,2,18,2.53
"2018",3,2,27,1.19
"2018",3,2,29,11.76
"2018",3,2,31,0.57
"2018",3,2,32,1.3
"2018",3,3,3,3.1
"2018",3,3,6,5.94
"2018",3,3,11,11.05
"2018",3,3,14,25.32
"2018",3,3,17,3.72
"2018",3,3,18,10.42
"2018",3,3,21,19.61
"2018",3,3,23,97.56
"2018",3,3,27,5.96
"2018",3,3,31,3.92
"2018",3,3,32,2.81
"2018",3,3,34,13.64
"2018",3,4,6,7.52
"2018",3,4,17,2.97
"2018",3,4,27,3.19
"2018",3,4,31,2.9
"2018",3,4,32,3.17
"2018",3,5,2,3.46
"2018",3,5,3,1.32
"2018",3,5,4,1.89
"2018",3,5,5,2.09
"2018",3,5,6,1.89
"2018",3,5,8,3.27
"2018",3,5,10,3.72
"2018",3,5,11,0.52
"2018",3,5,13,3.22
"2018",3,5,14,1.69
"2018",3,5,15,3.92
"2018",3,5,16,0.99
"2018",3,5,17,1.32
"2018",3,5,18,2.11
"2018",3,5,19,3.28
"2018",3,5,20,6.06
"2018",3,5,21,2.32
"2018",3,5,23,6.53
"2018",3,5,24,0.98
"2018",3,5,25,7.06
"2018",3,5,26,7.73
"2018",3,5,27,2.7
"2018",3,5,29,1.86
"2018",3,5,30,1.61
"2018",3,5,31,1.62
"2018",3,5,32,2.26
"2018",3,5,33,0.41
"2018",3,5,34,2.77
"2018",3,5,36,2.24
"2018",3,5,37,1.08
"2018",3,5,38,1.84
"2018",3,5,39,2.71
"2018",3,8,3,2.42
"2018",3,8,4,4.95
"2018",3,8,5,11.93
"2018",3,8,6,7.05
"2018",3,8,8,7.31
"2018",3,8,13,3.53
"2018",3,8,14,5.71
"2018",3,8,17,3.28
"2018",3,8,18,5.49
"2018",3,8,20,13.7
"2018",3,8,21,26.24
"2018",3,8,23,11.56
"2018",3,8,24,5.1
"2018",3,8,25,11.63
"2018",3,8,27,4.75
"2018",3,8,29,8.32
"2018",3,8,31,1.73
"2018",3,8,32,11.1
"2018",3,8,33,4.98
"2018",3,8,34,1.38
"2018",3,8,36,33.33
"2018",3,8,37,1.02
"2018",3,8,38,9.17
"2018",3,8,39,0.88
"2018",3,9,3,2.87
"2018",3,9,4,4.42
"2018",3,9,6,4.58
"2018",3,9,8,0.85
"2018",3,9,11,0.33
"2018",3,9,13,3.01
"2018",3,9,14,2.39
"2018",3,9,15,18.43
"2018",3,9,17,2.35
"2018",3,9,18,1.14
"2018",3,9,20,3.41
"2018",3,9,21,16.48
"2018",3,9,23,1.65
"2018",3,9,24,1.02
"2018",3,9,25,13.64
"2018",3,9,27,3.76
"2018",3,9,29,1.46
"2018",3,9,31,1.22
"2018",3,9,32,7.22
"2018",3,9,34,4.87
"2018",3,9,36,4.07
"2018",3,9,37,0.46
"2018",3,9,39,2.65
"2018",3,10,3,0.9
"2018",3,10,4,4.1
"2018",3,10,5,7.06
"2018",3,10,6,2.88
"2018",3,10,8,2.81
"2018",3,10,13,2.94
"2018",3,10,14,8.4
"2018",3,10,17,1.6
"2018",3,10,18,2.22
"2018",3,10,20,11.63
"2018",3,10,21,8.87
"2018",3,10,23,3.81
"2018",3,10,24,5.57
"2018",3,10,25,7.52
"2018",3,10,27,4.07
"2018",3,10,29,3.95
"2018",3,10,31,1.23
"2018",3,10,32,6.44
"2018",3,10,33,5.43
"2018",3,10,34,2.36
"2018",3,10,36,4.1
"2018",3,10,37,1.69
"2018",3,10,38,17.94
"2018",3,10,39,8.32
"2018",3,11,2,2.78
"2018",3,11,3,0.12
"2018",3,11,4,2.02
"2018",3,11,5,3.56
"2018",3,11,6,1.41
"2018",3,11,8,3.7
"2018",3,11,10,4.08
"2018",3,11,11,0.48
"2018",3,11,13,4.52
"2018",3,11,14,2.08
"2018",3,11,15,2.92
"2018",3,11,16,1.07
"2018",3,11,17,0.99
"2018",3,11,18,1.69
"2018",3,11,19,3.83
"2018",3,11,20,7.85
"2018",3,11,21,1.41
"2018",3,11,23,8.13
"2018",3,11,25,10.59
"2018",3,11,26,11.36
"2018",3,11,27,2.4
"2018",3,11,29,1.53
"2018",3,11,30,7.16
"2018",3,11,31,1.65
"2018",3,11,32,1.88
"2018",3,11,33,1.74
"2018",3,11,34,2.17
"2018",3,11,36,3.23
"2018",3,11,37,1.3
"2018",3,11,38,0.67
"2018",3,11,39,1.83
"2018",3,12,6,5.75
"2018",3,12,11,8.77
"2018",3,12,14,13.7
"2018",3,12,17,3.63
"2018",3,12,18,11.36
"2018",3,12,21,26.32
"2018",3,12,23,35.71
"2018",3,12,27,6.28
"2018",3,12,31,5.11
"2018",3,12,32,4.57
"2018",3,12,34,13.91
"2018",4,0,3,1.57
"2018",4,0,4,2.39
"2018",4,0,5,4.7
"2018",4,0,6,2.01
"2018",4,0,8,3.01
"2018",4,0,11,0.63
"2018",4,0,13,3.51
"2018",4,0,14,0.4
"2018",4,0,15,0.47
"2018",4,0,16,1.41
"2018",4,0,17,0.97
"2018",4,0,18,2.46
"2018",4,0,19,2.74
"2018",4,0,20,6.7
"2018",4,0,21,4.94
"2018",4,0,23,4.37
"2018",4,0,24,0.67
"2018",4,0,25,1.57
"2018",4,0,27,2.85
"2018",4,0,29,2.62
"2018",4,0,31,1.56
"2018",4,0,32,1.94
"2018",4,0,33,1.23
"2018",4,0,34,2.59
"2018",4,0,36,1.16
"2018",4,0,37,0.76
"2018",4,0,38,0.41
"2018",4,0,39,3.35
"2018",4,1,3,9.09
"2018",4,1,5,17.44
"2018",4,1,17,5.59
