"date","ageCensus","ethnicityCensus","geog","datacol"
2018,2,12,4,10116
2018,2,12,5,4526
2018,2,12,6,1456
2018,3,0,1,61917
2018,3,0,2,52857
2018,3,0,3,77409
2018,3,0,4,124189
2018,3,0,5,73744
2018,3,0,6,79003
2018,3,1,1,2057
2018,3,1,2,2026
2018,3,1,3,2036
2018,3,1,4,1561
2018,3,1,5,1473
2018,3,1,6,2131
2018,3,2,1,1129
2018,3,2,2,931
2018,3,2,3,6142
2018,3,2,4,20117
2018,3,2,5,4153
2018,3,2,6,3189
2018,3,3,1,1135
2018,3,3,2,904
2018,3,3,3,2279
2018,3,3,4,10743
2018,3,3,5,5350
2018,3,3,6,2088
2018,3,4,1,387
2018,3,4,2,172
2018,3,4,3,463
2018,3,4,4,1684
2018,3,4,5,1468
2018,3,4,6,769
2018,3,5,1,52945
2018,3,5,2,46146
2018,3,5,3,59257
2018,3,5,4,76687
2018,3,5,5,49849
2018,3,5,6,63254
2018,3,8,1,4239
2018,3,8,2,2658
2018,3,8,3,7219
2018,3,8,4,13397
2018,3,8,5,11445
2018,3,8,6,7545
2018,3,9,1,14592
2018,3,9,2,27730
2018,3,9,3,13647
2018,3,9,4,18695
2018,3,9,5,11319
2018,3,9,6,11716
2018,3,10,1,6290
2018,3,10,2,3495
2018,3,10,3,13859
2018,3,10,4,33708
2018,3,10,5,15943
2018,3,10,6,11640
2018,3,11,1,40134
2018,3,11,2,21125
2018,3,11,3,47938
2018,3,11,4,61878
2018,3,11,5,41741
2018,3,11,6,53834
2018,3,12,1,881
2018,3,12,2,494
2018,3,12,3,1959
2018,3,12,4,9906
2018,3,12,5,4738
2018,3,12,6,1794
2018,4,0,1,38036
2018,4,0,2,30647
2018,4,0,3,43990
2018,4,0,4,73855
2018,4,0,5,40847
2018,4,0,6,45224
2018,4,1,1,1197
2018,4,1,2,982
2018,4,1,3,1151
2018,4,1,4,1073
2018,4,1,5,858
2018,4,1,6,1167
2018,4,2,1,846
2018,4,2,2,592
2018,4,2,3,3514
2018,4,2,4,12297
2018,4,2,5,2604
2018,4,2,6,1883
2018,4,3,1,740
2018,4,3,2,544
2018,4,3,3,1214
2018,4,3,4,6463
2018,4,3,5,3063
2018,4,3,6,1338
2018,4,4,1,179
2018,4,4,2,105
2018,4,4,3,298
2018,4,4,4,1058
2018,4,4,5,876
2018,4,4,6,436
2018,4,5,1,32751
2018,4,5,2,27049
2018,4,5,3,34209
2018,4,5,4,45907
2018,4,5,5,28016
2018,4,5,6,36524
2018,4,8,1,2288
2018,4,8,2,1359
